592,589,593,0,599,ODONTOLOGÍA - UNAB
506,589,532,0,682,ENFERMERIA - ULS
600,558,593,0,517,CONSTRUCCIÓN CIVIL - UMAYO
576,635,0,757,352,ANTROPOLOGÍA - UAH
609,506,473,0,558,INGENIERIA CIVIL INDUSTRIAL - UCSC
469,494,448,0,579,NUTRICION Y DIETETICA - UCT
596,563,532,509,579,ARQUITECTURA - UDEC
630,605,596,0,496,MEDICINA - UCM
535,558,0,624,538,ARQUITECTURA - UFT
746,694,688,730,599,|||INGENIERIA COMERCIAL - UCH|
573,548,628,0,641,|||QUIMICA Y FARMACIA - UACH|
672,655,708,0,620,MEDICINA - UFT
644,600,561,0,723,ENFERMERIA (CONCEPCION) - UDEC
548,527,492,0,435,INGENIERÍA COMERCIAL - UFT
573,563,0,516,599,SOCIOLOGIA - UV
656,616,0,834,641,COLLEGE CIENCIAS SOCIALES - UC
603,635,492,603,661,|||MEDICINA VETERINARIA - UACH|
573,460,414,479,641,PEDAGOGIA EN EDUCACION FISICA - UDEC
485,488,0,531,621,DERECHO - UCSC
708,704,708,653,641,MEDICINA - UNAB
592,563,0,636,476,INGENIERIA COMERCIAL - UV
391,568,0,590,476,PEDAGOGÍA EN INGLÉS - UNAB
738,647,684,0,723,|||ODONTOLOGIA - UCH|
576,537,473,419,397,INGENIERIA CIVIL EN COMPUTACION MENCION INFORMATICA - UTEM
581,465,514,0,558,BIOQUIMICA - PUCV
518,472,0,429,478,INGENIERIA EJECUCION EN MINAS - UANT
557,542,473,0,501,INGENIERIA EN SISTEMAS DE INFORMACION EMPRESARIAL Y CONTROL DE GESTION - UCN
499,440,507,0,496,QUIMICA Y FARMACIA - UNAP
729,579,0,631,744,INGENIERIA COMERCIAL - UC
565,440,483,0,558,KINESIOLOGÍA - UNAB
499,477,414,521,455,DISEÑO INDUSTRIAL - UTEM
702,685,723,730,723,MEDICINA - UTAL
469,542,371,521,723,AUDITORIA E INGENIERIA EN CONTROL DE GESTIÓN - UTAL
535,552,548,0,641,ENFERMERIA - UFRO
477,594,0,678,455,PEDAGOGIA EN HISTORIA Y CS.SOCIALES - UV
513,527,0,479,539,INGENIERIA CIVIL INDUSTRIAL EN MECANICA - UANT
659,611,0,649,641,INGENIERÍA COMERCIAL: LICENCIADO EN CIENCIAS ADMINISTRATIVAS - UANDE
691,736,723,0,785,MEDICINA - UTAL
535,453,461,419,458,TRADUCCION E INTERPRETACION INGLES-ESPAÑOL - UPA
573,670,637,669,620,ENFERMERIA - UFRO
606,635,542,0,641,ENFERMERIA - UCSC
499,583,0,541,455,INGENIERÍA COMERCIAL - UFT
648,589,713,0,620,MEDICINA - UTAL
499,510,414,439,538,BACHILLERATO EN CIENCIAS - UNAB
613,641,658,0,744,INGENIERIA CIVIL INDUSTRIAL - UTFSM
493,552,0,594,641,LIC. EN EDUCACION Y PEDAGOGIA EN ARTES VISUALES - UMCE
613,563,583,0,723,ENFERMERIA (LOS ANGELES) - UDEC
506,548,520,531,440,ENFERMERÍA - UDP
506,531,0,504,458,EDUCACION DIFERENCIAL (LOS ANGELES) - UDEC
506,589,0,689,641,DERECHO - UCSC
548,622,572,0,538,KINESIOLOGÍA - UDD
499,563,583,0,682,ENFERMERIA (CONCEPCION) - UDEC
708,694,655,0,744,ODONTOLOGIA - UV
539,472,483,0,519,INGENIERIA CIVIL METALURGICA - UDEC
529,494,507,590,561,CONTADOR AUDITOR - PUCV
485,488,507,0,476,ARQUITECTURA - UNAB
535,583,623,0,437,KINESIOLOGÍA - UMAYO
651,622,670,0,702,MEDICINA - UV
565,494,542,516,661,ENFERMERIA - UV
722,670,0,683,661,COLLEGE CIENCIAS SOCIALES - UC
529,531,473,0,0,KINESIOLOGÍA - UNAB
581,605,414,569,435,INGENIERIA MECANICA - PUCV
459,537,0,586,601,PSICOLOGÍA - UMAYO
691,600,520,0,579,ENFERMERÍA - UCM
573,641,575,0,641,KINESIOLOGIA. LICENCIADO EN KINESIOLOGIA - UANT
757,685,651,0,661,MEDICINA - UFT
513,510,448,492,641,|||MEDICINA: CAMPO CLINICO VALDIVIA - UACH|
469,483,392,0,601,ENFERMERIA - UMAG
581,594,0,673,558,DERECHO - UAH
576,589,0,627,538,CINE - UV
668,589,663,0,661,ODONTOLOGÍA - UNAB
506,506,0,448,376,LIC EN EDUC Y PED EN EDUC PARVULARIA - UDA
561,477,461,0,641,ENFERMERIA (CONCEPCION) - UDEC
436,542,499,0,517,NUTRICIÓN Y DIETÉTICA CON MENCIÓN GESTIÓN Y CALIDAD - UNAB
640,641,579,526,661,ENFERMERIA - UV
656,678,667,0,682,ENFERMERIA CON CERTIFICADO ACADÉMICO EN: - UC
606,736,557,818,723,LICENCIATURA EN HISTORIA - UDEC
557,521,557,0,599,OBSTETRICIA Y PUERICULTURA - UV
524,494,575,0,599,ENFERMERIA (LOS ANGELES) - UDEC
746,747,825,0,661,MEDICINA - UMAYO
499,537,0,607,437,EDUCACION BASICA - UDEC
637,670,583,0,702,ODONTOLOGIA - UDEC
506,622,583,598,579,ECOTURISMO - UNAB
681,605,617,564,620,AGRONOMIA E INGENIERIA FORESTAL - UC
589,655,0,707,641,CIENCIA POLÍTICA Y POLÍTICAS PÚBLICAS - UDD
600,494,499,370,620,INGENIERIA CIVIL - UDEC
592,616,586,0,538,INGENIERÍA CIVIL INDUSTRIAL - UDP
606,589,483,521,620,DISEÑO CON MENCIONES - UDP
715,635,723,0,496,ING. DE EJEC. EN MECANICA - USACH
0,0,0,0,517,PEDAGOGÍA EN INGLÉS - UNAB
569,635,0,615,476,AUDITORIA - UV
606,747,611,0,661,|||ENFERMERIA - UCH|
518,527,0,464,414,EDUCACIÓN PARVULARIA - UNAB
518,488,473,0,496,|||BIOLOGIA MARINA - UACH|
493,548,0,531,642,DERECHO - UDEC
573,573,564,564,641,|||ODONTOLOGIA - UACH|
722,797,649,0,661,|||INGENIERIA Y CIENCIAS - UCH|
459,510,0,397,455,TEATRO - UFT
535,516,0,615,458,PSICOLOGÍA - UMAYO
600,465,499,0,496,TECNOLOGÍA MÉDICA - UMAYO
506,527,552,0,620,ENFERMERIA (LOS ANGELES) - UDEC
596,589,596,0,599,ODONTOLOGÍA - UNAB
600,670,678,0,764,TECNOLOGIA MEDICA - UFRO
518,568,0,611,579,DERECHO - UTAL
613,628,651,0,620,INGENIERIA CIVIL PLAN COMUN - UTFSM
592,465,0,669,517,GEOLOGÍA - UNAB
589,678,542,0,620,QUIMICA Y FARMACIA - UC
539,433,0,598,661,SOCIOLOGIA - UCM
600,635,579,0,682,ODONTOLOGIA - ULS
524,516,520,0,496,NUTRICIÓN Y DIETÉTICA - UMAYO
600,440,499,0,517,TECNOLOGO EN ALIMENTOS - USACH
529,647,0,707,558,LICENCIATURA EN ESTUDIOS INTERNACIONALES - USACH
592,548,527,537,455,PSICOLOGÍA - UNAB
609,647,619,0,723,ENFERMERIA - UTAL
691,685,708,0,702,AGRONOMIA E INGENIERIA FORESTAL - UC
539,521,507,560,558,ENFERMERÍA - UDD
459,510,0,504,539,INGENIERÍA COMERCIAL - UFT
672,563,590,0,538,CONTADOR AUDITOR-CONTADOR PUBLICO(REG. VESPERTINO) - UTA
681,685,596,701,702,COLLEGE CIENCIAS SOCIALES - UC
569,537,520,0,496,BACHILLERATO EN CIENCIAS - UNAB
637,622,628,0,682,OBSTETRICIA Y PUERICULTURA - USACH
506,527,0,551,476,PEDAGOGIA EN EDUCACION PARVULARIA - UBB
493,494,461,492,599,INGENIERIA EN BIOTECNOLOGIA - UCM
627,780,688,0,661,|||ENFERMERIA - UCH|
708,647,628,0,661,INGENIERIA CIVIL PLAN COMUN - UTFSM
524,483,0,590,496,TECNOLOGO EN TELECOMUNICACIONES - USACH
543,501,492,0,558,INGENIERIA EN CONSTRUCCION - UCM
529,579,0,560,702,LETRAS  MENCION EN LINGUISTICA Y LITERATURA HISPANICAS - UC
606,579,499,546,0,KINESIOLOGÍA - UDP
606,704,538,0,538,INGENIERÍA CIVIL INDUSTRIAL - ULS
506,527,507,457,496,ENFERMERIA - UV
620,506,520,0,662,INGENIERIA DE EJECUCION EN MINAS - ULS
477,647,0,541,414,|||PEDAGOGIA EN ARTES PLASTICAS - UPA|
606,622,0,673,579,|||ARQUITECTURA - UCH|
668,616,542,0,558,ARQUITECTURA - UDP
506,628,0,649,517,CIENCIA POLÍTICA Y RELACIONES INTERNACIONALES - UAH
485,616,507,598,620,PSICOLOGIA - UV
469,488,431,0,460,TERAPIA OCUPACIONAL - UNAB
606,628,661,0,641,ING. CIVIL EN QUIMICA - USACH
627,531,527,0,661,KINESIOLOGIA - UDEC
592,548,611,0,496,PLAN COMUN INGENIERIA CIVIL - UFRO
513,531,492,0,620,ENFERMERIA - UTAL
677,600,605,521,702,INGENIERIA CIVIL QUIMICA - UDEC
529,427,461,384,580,ENFERMERIA (LOS ANGELES) - UDEC
535,516,0,560,661,PEDAGOGIA EN HISTORIA Y CIENCIAS SOCIALES / LIC EN EDUC EN HIST Y CS S - USACH
627,563,552,526,558,INGENIERIA EN BIOINFORMATICA - UTAL
637,568,575,0,661,ENFERMERIA (CONCEPCION) - UDEC
569,542,538,556,496,INGENIERIA EN PREVENCION DE RIESGOS LABORALES Y AMBIENTALES - UTFSM
569,389,347,439,476,CONTADOR AUDITOR - UNAB
715,600,628,541,641,COLLEGE CIENCIAS NATURALES Y MATEMATICAS - UC
535,542,514,0,558,KINESIOLOGÍA - UFT
634,670,692,0,744,ENFERMERIA - UCN
506,483,431,0,601,FONOAUDIOLOGÍA - UMAYO
627,780,0,757,558,|||DERECHO - UCH|
685,501,557,0,455,INGENIERÍA EN AUTOMATIZACIÓN Y ROBÓTICA - UNAB
543,662,0,707,661,DERECHO - UV
543,579,575,0,517,|||KINESIOLOGIA - UACH|
552,594,0,564,602,ARTES VISUALES - UDEC
613,594,532,509,682,ENFERMERIA (LOS ANGELES) - UDEC
640,605,688,0,661,|||QUIMICA Y FARMACIA - UCH|
584,488,0,492,558,FONOAUDIOLOGÍA - UMAYO
592,448,561,0,455,INGENIERIA CIVIL EN  MINAS - UDA
561,594,583,0,599,FONOAUDIOLOGIA - UTAL
477,531,492,0,620,KINESIOLOGÍA - ULS
592,579,561,0,558,ENFERMERÍA - UDP
584,605,617,0,538,ENFERMERÍA - UDD
569,558,527,0,458,INGENIERIA CIVIL - UCN
757,647,688,0,682,CONSTRUCCION CIVIL - UC
627,725,655,0,682,MEDICINA - UDP
581,647,0,659,558,LICENCIATURA EN ESTUDIOS INTERNACIONALES - USACH
746,670,678,0,682,INGENIERIA - UC
561,542,527,429,620,BACHILLERATO EN HUMANIDADES - UAH
573,616,0,669,476,|||LIC EN ED C/M EN HIST. O  GEO Y PED EN HIST - UMCE|
576,605,0,640,476,DERECHO - UAI
600,542,532,0,558,ENFERMERÍA - UDP
729,694,749,722,744,MEDICINA - UFRO
630,662,617,0,702,INGENIERIA CIVIL INDUSTRIAL - UTFSM
561,548,414,569,682,TRABAJO SOCIAL - UCT
685,605,663,521,620,ING. CIVIL EN MINAS - USACH
691,670,608,0,599,ING. CIVIL EN INDUSTRIA - USACH
600,628,0,722,682,DERECHO - UC
656,605,602,0,538,INGENIERÍA CIVIL EN OBRAS CIVILES - UDP
613,611,0,659,579,DISEÑO CON MENCIONES - UDP
548,589,0,683,661,DERECHO - UC
603,568,499,586,538,INGENIERIA DE EJECUCION EN INFORMATICA - PUCV
518,573,0,714,579,LICENCIATURA EN ESTUDIOS INTERNACIONALES - USACH
617,573,586,0,641,|||INGENIERIA CIVIL - UDEC|
518,521,0,498,517,PEDAGOGÍA EN INGLÉS - UNAB
529,531,527,573,558,PSICOLOGIA - ULS
651,704,611,0,661,INGENIERIA COMERCIAL - USACH
637,616,614,594,599,ING. CIVIL EN INDUSTRIA - USACH
640,641,649,0,539,BIOLOGIA CON MENCION EN MEDIO AMBIENTE - UCH
769,542,575,516,661,|||INGENIERIA CIVIL EN OBRAS CIVILES - UACH|
513,477,0,354,601,CONTADOR PUBLICO Y AUDITOR - UTEM
691,662,542,0,723,|||INGENIERÍA CIVIL - UAI|
715,678,678,649,744,|||INGENIERIA Y CIENCIAS - UCH|
738,628,673,611,764,INGENIERIA CIVIL INDUSTRIAL - UDEC
659,725,572,653,579,|||ING. EN INF. Y CONTROL DE GESTIÓN - UCH|
565,488,0,479,519,PEDAGOGÍA EN EDUCACIÓN FÍSICA - UCSC
524,579,575,0,682,FONOAUDIOLOGIA - UV
589,635,552,624,579,INGENIERIA EN CONSTRUCCION - UCM
513,488,0,504,519,PSICOLOGIA - UCT
606,611,0,631,599,PEDAGOGIA EN HISTORIA Y GEOGRAFIA - UDEC
499,568,0,669,476,ENFERMERÍA - UDP
557,628,0,802,435,LICENCIATURA EN HISTORIA - UAH
581,678,557,0,558,ING. DE EJEC. EN GEOMENSURA - USACH
493,573,0,521,517,DERECHO - UAI
589,622,0,683,560,INGENIERIA CIVIL INDUSTRIAL - ULAG
702,622,579,573,599,INGENIERIA CIVIL DE MINAS - UTFSM
648,641,642,0,620,ING. CIVIL EN INFORMATICA - USACH
603,628,655,0,744,ENFERMERIA - USACH
459,542,0,594,682,PSICOLOGÍA - UMAYO
729,662,678,0,702,|||INGENIERIA Y CIENCIAS - UCH|
469,527,0,509,539,INGENIERIA CIVIL EN AUTOMATIZACION - UBB
569,568,628,0,579,TECNOLOGÍA MEDICA - UNAB
561,494,507,619,397,INGENIERIA EN COMPUTACION - ULS
565,635,0,640,599,PEDAGOGÍA EN EDUCACIÓN BÁSICA: LICENCIADO EN EDUCACIÓN - UANDE
552,521,514,0,620,ENFERMERIA - UBB
552,548,561,594,599,ODONTOLOGIA. LICENCIADO  EN CIENCIAS ODONTOLOGICAS - UANT
561,583,0,569,601,INGENIERÍA EN CONSTRUCCIÓN - UNAB
659,611,520,619,702,|||CONTADOR AUDITOR - UCH|
659,704,655,0,476,ODONTOLOGÍA - UDP
757,771,0,770,764,INGENIERIA COMERCIAL - UC
561,510,507,0,538,ARQUITECTURA - UFT
513,552,542,564,352,KINESIOLOGIA. LICENCIADO EN KINESIOLOGIA - UANT
672,762,0,738,661,PEDAGOGIA EDUC.MEDIA EN BIOLOGIA Y CIENCIAS NATURALES - UCSC
617,616,0,714,558,GEOGRAFIA - UDEC
513,465,483,485,641,|||KINESIOLOGIA - UPA|
685,670,548,669,517,ADMINISTRACION PUBLICA - USACH
513,594,0,757,599,PERIODISMO - PUCV
548,537,514,556,641,INGENIERIA EN CONSTRUCCION - UTAL
659,521,608,0,579,GEOLOGIA - UDEC
620,558,605,0,641,AGRONOMIA - UCM
606,537,542,0,517,INGENIERÍA CIVIL EN INFORMÁTICA Y TELECOMUNICACIONES - UDP
581,521,514,0,682,KINESIOLOGIA - UCT
499,573,0,631,661,DERECHO - UTAL
634,662,661,0,744,MEDICINA - UFT
668,548,684,0,620,NUTRICIÓN Y DIETÉTICA - UC
529,477,596,0,641,NUTRICIÓN Y DIETÉTICA CON MENCIÓN GESTIÓN Y CALIDAD - UNAB
606,600,492,0,496,KINESIOLOGÍA - UMAYO
499,516,0,526,440,DERECHO - UTA
634,670,0,619,620,CINE - UDD
581,558,520,0,580,INGENIERIA CIVIL EN METALURGIA - UDA
506,548,431,0,703,FONOAUDIOLOGIA - UV
552,488,520,0,599,NUTRICION Y DIETETICA - UFRO
624,616,673,598,682,ODONTOLOGÍA - UDD
573,558,579,0,702,INGENIERIA COMERCIAL - UTFSM
634,685,0,663,641,INGENIERIA COMERCIAL - UC
624,510,590,0,620,ENFERMERÍA - UMAYO
581,715,0,627,538,DERECHO - UDP
535,465,483,0,579,FONOAUDIOLOGIA - UDEC
459,510,0,504,414,DISEÑO GRÁFICO - UNAB
659,628,593,624,702,ENFERMERIA - UCSC
557,647,0,636,517,PEDAGOGIA EN EDUCACION MEDIA  LENGUAJE Y COMUNICACION - UCSC
644,583,623,0,641,ENFERMERIA - UTAL
529,506,561,337,496,KINESIOLOGÍA - UDD
573,616,0,603,373,ADMINISTRACION PUBLICA - UV
539,583,0,560,641,LIC. EN EDUC. Y PED. EN EDUC. DIFERENCIAL. ESPEC. RETARDO MENTAL - UMCE
702,647,626,0,682,INGENIERIA CIVIL AEROESPACIAL - UDEC
518,583,552,0,558,NUTRICIÓN Y DIETÉTICA - UFT
543,662,593,0,599,OBSTETRICIA Y PUERICULTURA - UV
573,516,514,485,0,GEOLOGÍA - UNAB
543,641,0,611,476,BACHILLERATO EN CIENCIAS - PUCV
589,537,532,0,579,TERAPIA OCUPACIONAL - UMAYO
524,460,448,479,517,INGENIERIA COMERCIAL - UBB
569,552,0,615,496,ARQUITECTURA - UBB
499,440,0,526,455,LICENCIATURA EN ARTE - UPA
485,548,0,594,517,ARQUITECTURA - UTAL
422,641,0,537,496,DERECHO. LICENCIADO  EN CIENCIAS JURIDICAS - UANT
696,611,598,546,517,INGENIERÍA COMERCIAL - UAI
524,448,0,439,460,TECNICO UNIVERSITARIO EN MINERIA Y METALURGIA - UTFSM
529,558,561,0,743,ENFERMERIA - USACH
518,573,507,551,702,ENFERMERIA - UTAL
513,579,552,0,682,QUIMICA Y FARMACIA - UDEC
543,516,0,586,455,ARQUITECTURA - UNAB
529,527,532,0,661,KINESIOLOGIA Y REHABILITACION - UTA
617,548,532,0,579,INGENIERIA EN PREVENCION DE RIESGOS LABORALES Y AMBIENTALES - UTFSM
576,568,461,537,620,INGENIERIA CIVIL INFORMATICA - UCM
691,662,723,653,723,INGENIERIA CIVIL QUIMICA - UTFSM
548,501,561,598,414,ENFERMERIA (CHILLAN) - UDEC
634,600,586,537,723,INGENIERIA CIVIL - UBB
620,611,557,0,455,TECNOLOGO EN CONTROL INDUSTRIAL - USACH
524,552,507,0,420,ENFERMERÍA - UDP
609,573,611,0,580,ENFERMERÍA - UFT
569,542,557,0,620,ENFERMERIA (CONCEPCION) - UDEC
499,531,483,485,455,ENFERMERIA - UTAL
561,506,514,498,440,KINESIOLOGÍA - UNAB
584,506,514,0,476,OBSTETRICIA Y PUERICULTURA - UMAYO
738,736,800,0,702,MEDICINA - UV
630,662,572,0,641,INGENIERIA CIVIL ELECTRONICA - UFRO
518,635,0,834,558,HISTORIA - UC
477,573,0,624,496,INGENIERIA EN COMERCIO INTERNACIONAL - UTEM
506,453,392,492,476,DERECHO (CHILLAN) - UDEC
576,594,532,0,723,ENFERMERÍA - UDP
613,477,514,0,579,TECNOLOGIA MEDICA - UFRO
557,552,564,0,579,TERAPIA OCUPACIONAL - UNAB
681,704,667,619,723,MEDICINA - UTAL
535,521,461,0,641,TECNICO UNIVERSITARIO EN MINERIA Y METALURGIA - UTFSM
569,521,568,546,558,INGENIERIA COMERCIAL - UV
702,542,617,531,579,INGENIERIA CIVIL DE MINAS - UTFSM
548,605,564,556,620,ENFERMERIA - UBB
469,678,0,678,476,SOCIOLOGÍA - UDP
565,647,542,624,620,ARQUITECTURA - UC
634,548,637,0,538,ENFERMERÍA - UMAYO
609,579,0,673,435,|||ARQUITECTURA - UACH|
617,589,583,611,620,INGENIERIA CIVIL INFORMATICA - PUCV
543,635,590,590,744,|||ODONTOLOGIA - UACH|
539,501,414,354,661,EDUCACIÓN GENERAL BÁSICA - UNAB
561,516,0,578,579,INGENIERIA COMERCIAL - UTAL
552,589,532,590,435,OBSTETRICIA Y PUERICULTURA - UDEC
493,537,448,0,561,FONOAUDIOLOGIA - UFRO
634,558,572,0,723,|||KINESIOLOGIA - UCH|
592,678,0,624,620,PSICOLOGIA - ULS
581,477,532,0,538,|||INGENIERIA NAVAL - UACH|
561,537,0,521,538,TRABAJO SOCIAL - PUCV
477,537,483,498,478,PEDAGOGIA EN EDUCACION DIFERENCIAL - UCSC
561,725,0,746,620,DERECHO - UC
391,542,0,509,460,PERIODISMO - UNAB
600,579,538,560,641,INGENIERIA COMERCIAL - USACH
677,622,681,0,641,ING. CIVIL EN MINAS - USACH
648,548,568,0,517,GEOLOGÍA - UNAB
617,531,586,0,455,PEDAGOGIA EN EDUCACION FISICA - PUCV
702,725,762,0,661,MEDICINA - USACH
557,552,0,598,476,TRABAJO SOCIAL - UAH
596,537,557,546,702,FONOAUDIOLOGIA - UTAL
565,611,542,0,496,ENFERMERÍA - UFT
617,558,593,586,602,|||MEDICINA : CAMPO CLINICO OSORNO - UACH|
436,594,0,624,538,PERIODISMO - UAH
584,531,527,0,620,MEDICINA - UCSC
624,594,561,0,579,GEOLOGÍA - UNAB
681,605,655,573,579,QUIMICA Y FARMACIA - UC
513,542,414,0,579,ENFERMERIA - UCSC
565,531,499,0,599,ENFERMERÍA - UMAYO
548,641,0,757,538,|||ARQUITECTURA - UACH|
613,594,572,0,599,INGENIERIA CIVIL - UCSC
663,655,598,590,764,ENFERMERIA - UV
648,510,596,0,579,ING. CIVIL INDUSTRIAL M. MECANICA - UFRO
600,527,538,573,641,TECNICO UNIVERSITARIO EN QUIMICA - UTFSM
561,573,561,0,661,ENFERMERÍA - UDP
600,501,507,0,558,INGENIERIA EN COMERCIO INTERNACIONAL - UTEM
565,579,0,607,620,SOCIOLOGÍA - UAH
493,472,0,578,481,ADMINISTRACIÓN TURÍSTICA MULTILINGÜE C/MENCION INGL-FRANCÉS O INGL-ALE - UPA
637,589,520,0,579,INGENIERIA CIVIL INDUSTRIAL - UTA
644,594,557,541,435,INGENIERIA DE EJECUCION EN INFORMATICA - PUCV
630,616,602,0,641,|||ODONTOLOGIA - UACH|
513,472,0,564,517,TRADUCCION E INTERPRETACION INGLES-ESPAÑOL - UPA
524,465,414,485,476,PERIODISMO - UCSC
573,531,499,0,621,ENFERMERÍA - UNAB
620,583,586,0,805,MEDICINA - UCSC
529,465,473,471,558,INGENIERIA COMERCIAL - UBB
576,655,520,590,661,ENFERMERIA - UCSC
613,531,532,551,621,INGENIERÍA CIVIL INDUSTRIAL - UNAB
448,583,492,0,481,KINESIOLOGÍA - UDP
609,622,575,669,558,|||ARQUITECTURA - UCH|
499,568,0,586,496,DERECHO - UMAYO
620,678,0,786,496,|||DERECHO - UCH|
539,433,473,0,599,INGENIERÍA CIVIL EN COMPUTACIÓN E INFORMÁTICA - UMAYO
634,605,602,645,641,|||ODONTOLOGIA - UACH|
715,662,708,722,702,COLLEGE CIENCIAS NATURALES Y MATEMATICAS - UC
634,628,605,0,682,MEDICINA - UFT
668,622,564,0,661,ING. CIVIL EN MINAS - USACH
459,611,575,0,641,ENFERMERIA - ULAG
557,501,431,485,496,INGENIERIA COMERCIAL - UFRO
529,537,483,537,376,INGENIERIA CIVIL INFORMATICA - PUCV
600,579,583,546,620,ENFERMERÍA - UMAYO
485,662,0,683,579,LICENCIATURA EN EDUCACION Y PEDAGOGIA EN FILOSOFIA - UMCE
738,635,626,0,744,INGENIERIA CIVIL INDUSTRIAL - UTFSM
637,655,605,607,558,INGENIERIA EN PREVENCION DE RIESGOS LABORALES Y AMBIENTALES - UTFSM
513,506,0,516,641,|||PEDAGOGIA EN EDUCACION FISICA (DAMAS) - UPA|
677,655,611,0,702,INGENIERIA CIVIL MECANICA - UTFSM
529,552,0,526,455,PEDAGOGIA EN ARTES PLASTICAS - UDEC
493,477,514,541,458,MEDICINA - UDEC
548,583,0,397,599,PSICOLOGIA - ULS
565,579,0,537,455,INGENIERÍA EN SEGURIDAD Y PREVENCIÓN DE RIESGOS - UNAB
708,704,723,0,744,|||MEDICINA: CAMPO CLINICO VALDIVIA - UACH|
469,563,0,640,440,SOCIOLOGÍA - UNAB
592,662,538,569,723,INGENIERIA COMERCIAL - USACH
596,647,0,689,620,PSICOLOGÍA - UDP
552,542,593,0,0,KINESIOLOGÍA - UNAB
529,558,0,531,476,PEDAGOGIA EN EDUC. BASICA ESPECIALIDAD LENGUAJE Y COM. O EDUC. MATEMATICA - UBB
529,516,520,0,393,INGENIERIA CIVIL METALURGIA - UNAB
518,589,0,627,476,ARQUITECTURA - UDEC
668,611,628,0,661,INGENIERIA - UC
539,563,461,0,517,BIOTECNOLOGÍA - UMAYO
506,477,520,0,622,MEDICINA VETERINARIA (CHILLAN) - UDEC
513,568,0,509,435,ADMINISTRACION PUBLICA - UV
552,628,568,564,517,ARQUITECTURA - UV
557,483,590,0,558,INGENIERIA EN BIOTECNOLOGIA VEGETAL - UDEC
596,605,0,578,620,INGENIERÍA COMERCIAL - UAI
529,448,431,408,499,CONSTRUCCION CIVIL - UDA
708,611,673,0,702,BACHILLERATO - INGRESO COMUN - UCH
617,548,0,556,621,INGENIERIA CIVIL DE MINAS - UTFSM
668,662,655,573,620,INGENIERIA CIVIL INDUSTRIAL - PUCV
613,531,532,551,621,ING. DE EJEC. EN COMPUTACION E INFORMATICA - USACH
600,501,0,504,538,INGENIERIA COMERCIAL - UTAL
648,641,670,0,744,MEDICINA - UDEC
668,589,572,0,599,INGENIERIA CIVIL INFORMATICA - UV
581,670,649,695,599,TECNOLOGIA MEDICA - UFRO
518,611,0,653,579,PERIODISMO - UCSC
535,465,371,485,538,INGENIERIA COMERCIAL - UCN
589,579,0,611,496,PERIODISMO - ULS
422,568,0,615,641,DERECHO - UCN
600,573,520,0,558,ENFERMERÍA - UCM
477,537,0,590,435,PEDAGOGIA EN EDUCACION MEDIA EN HISTORIA Y GEOGRAFIA - ULAG
729,694,749,722,744,MEDICINA - UFRO
581,558,538,0,476,TECNOLOGIA MEDICA MENCION OFTALMOLOGIA Y CONTACTOLOGIA - PUCV
569,552,520,0,455,FONOAUDIOLOGIA - UCT
569,600,499,569,682,ENFERMERIA - UCSC
351,568,0,569,661,PERIODISMO - USACH
524,537,499,564,558,|||INGENIERIA CIVIL INDUSTRIAL - UACH|
620,678,628,0,641,|||PSICOLOGIA - UCH|
565,589,0,653,661,LICENCIATURA EN LING.  APLIC. A LA TRAD. M/INGLES JAPONES E INGLES POR - USACH
648,616,617,0,0,INGENIERIA CIVIL INDUSTRIAL - UTFSM
603,552,0,564,517,INGENIERÍA COMERCIAL - UNAB
557,568,0,573,517,DERECHO - UCN
685,622,649,0,620,INGENIERIA CIVIL PLAN COMUN - UTFSM
691,780,658,0,702,GEOLOGIA - UDEC
548,558,0,603,558,DERECHO - ULS
539,573,499,598,538,INGENIERÍA GEOLÓGICA - UNAB
543,594,542,0,620,BIOLOGÍA MARINA - UNAB
543,616,473,586,558,INGENIERIA EN PREVENCION DE RIESGO Y MEDIO AMBIENTE - UTEM
702,655,695,673,682,|||INGENIERÍA CIVIL - UAI|
543,594,473,541,558,ENFERMERÍA - UDD
493,510,483,0,622,INGENIERIA CIVIL EN INFORMATICA - UBB
548,516,548,573,496,PEDAGOGIA EN EDUCACION FISICA - UDEC
715,747,708,0,558,ING. CIVIL EN METALURGIA - USACH
535,542,483,0,481,INGENIERIA CIVIL EN INFORMATICA - UTA
518,600,0,479,476,PUBLICIDAD - UDP
729,568,499,607,620,INGENIERÍA COMERCIAL: LICENCIADO EN CIENCIAS ADMINISTRATIVAS - UANDE
539,531,514,516,560,ENFERMERÍA - UDP
600,465,499,0,496,TECNOLOGIA MEDICA - UDEC
499,516,0,537,476,DERECHO - UMAYO
702,704,673,594,785,INGENIERIA COMERCIAL - UC
624,552,527,0,599,TERAPIA OCUPACIONAL: LICENCIADO EN CIENCIAS DE LA OCUPACIÓN HUMANA Y EN INTEGRACIÓN PSICOSOCIAL - UANDE
659,635,646,582,620,|||INGENIERÍA CIVIL - UAI|
485,433,473,0,414,INGENIERÍA EN COMPUTACIÓN E INFORMÁTICA - UNAB
535,440,499,0,538,ENFERMERIA - UCSC
561,537,532,569,517,TECNOLOGO EN TELECOMUNICACIONES - USACH
548,433,414,0,435,INGENIERIA CIVIL PLAN COMUN - UCT
729,715,646,0,661,MEDICINA - UDEC
672,694,673,0,641,MEDICINA - UDEC
596,622,572,663,682,|||INGENIERIA Y CIENCIAS - UCH|
